sub_CST,Lactobacillus_crispatus,Lactobacillus_iners,Gardnerella_vaginalis,Lactobacillus_mulieris,Lactobacillus_jensenii,Lactobacillus_gasseri,Fannyhessea_vaginae,Sneathia_vaginalis,Megasphaera_lornae,Streptococcus_agalactiae,Finegoldia_magna_H,Prevotella_timonensis,Ca_Lachnocurva_vaginae,Aerococcus_christensenii,Prevotella_bivia,Streptococcus_mitis,Escherichia_coli,Streptococcus_salivarius,g_Prevotella,Peptoniphilus_harei,Sneathia_sanguinegens,Enterococcus_faecalis,Amygdalobacter_nucleatus,Bifidobacterium_breve,Limosilactobacillus_reuteri,Anaerococcus_prevotii,Parvimonas_sp001552895,Megasphaera_hutchinsoni,Staphylococcus_epidermidis,Nanoperiomorbus_sp004136275,Berryella_sp001552935,Streptococcus_anginosus,Rothia_mucilaginosa,f_Pasteurellaceae,Dialister_micraerophilus,Peptostreptococcus_anaerobius,Ureaplasma_parvum,Prevotella_amnii,Gemella_asaccharolytica,Veillonella_montpellierensis,Streptococcus_xiaochunlingii,Prevotella_corporis,Neisseria_gonorrhoeae,Peptoniphilus_lacrimalis,Fenollaria_massiliensis,Limosilactobacillus_coleohominis,Corynebacterium_kefirresidentii,Prevotella_disiens,Anaerococcus_murdochii,Corynebacterium_aurimucosum,Alloscardovia_omnicolens,Corynebacterium_amycolatum,Staphylococcus_haemolyticus,Prevotella_melaninogenica,Gemella_sanguinis,g_Nanoperiomorbus,Dialister_sp001553355,Prevotella_sp000479005,Mageeibacillus_indolicus,Anaerococcus_sp900258475,Prevotella_jejuni,Anaerococcus_vaginalis_B,g_Bacteroides,Veillonella_atypica,c_Clostridia,Prevotella_sp000758925,Staphylococcus_hominis,Ezakiella_sp900540185,Granulicatella_adiacens,Mobiluncus_mulieris,Veillonella_dispar,Veillonella_parvula,Bifidobacterium_infantis,Porphyromonas_pasteri,Corynebacterium_sp001767255,Faecalibacterium_prausnitzii,Levyella_massiliensis,Anaerococcus_vaginalis,Mobiluncus_curtisii,f_Enterobacteriaceae,Anaerococcus_hydrogenalis,o_Bacteroidales,Peptoniphilus_coxii,g_Leptotrichia,Staphylococcus_aureus,Porphyromonas_asaccharolytica,Corynebacterium_coyleae,Anaerococcus_lactolyticus,Corynebacterium_tuscaniense,Limosilactobacillus_fermentum,Metamycoplasma_hominis,f_Dethiosulfovibrionaceae,Corynebacterium_riegelii,Klebsiella_pneumoniae,Actinomyces_graevenitzii,Porphyromonas_uenonis,Prevotella_colorans,Fusobacterium_periodonticum,Lawsonella_clevelandensis,Peptoniphilus_duerdenii,Rothia_aeria,f_Acutalibacteraceae,Peptostreptococcus_sp000758885,Winkia_neuii,Lacticaseibacillus_rhamnosus,Limosilactobacillus_vaginalis,Finegoldia_magna,Fusobacterium_animalis,g_Bifidobacterium,Alloprevotella_sp905369775,Streptococcus_gordonii,Prevotella_oris,Corynebacterium_glaucum,Bacteroides_uniformis,Jonquetella_anthropi,Blautia_A_luti,Bacillus_spizizenii,f_RUG11792,Pauljensenia_sp902373545,g_UBA4285,g_Alloprevotella,g_Dialister,S5.A14a_sp000758905,Anaerococcus_vaginimassiliensis,Peptoniphilus_rachelemmaiella,Pseudoglutamicibacter_albus,g_Neisseria,Porphyromonas_sp001552775,Agathobacter_sp900543445,Peptoniphilus_gorbachii,Lancefieldella_parvula,Anaerococcus_rubeinfantis,Olegusella_massiliensis,Bifidobacterium_longum,Alterileibacterium_massiliense,Corynebacterium_striatum,Varibaculum_cambriense_A,Streptococcus_cristatus,Anaerococcus_senegalensis,Cutibacterium_acnes,Veillonella_parvula_A,g_Fusobacterium,Leptotrichia_wadei,Prevotella_veroralis,g_Corynebacterium,Facklamia_hominis,Bifidobacterium_adolescentis,Anaerococcus_marasmi,Varibaculum_massiliense,Lancefieldella_rimae,Brevibacterium_ravenspurgense,Fusobacterium_vincentii,g_S5.A14a,Stomatobaculum_sp002892395,Prevotella_sp000163055,Pauljensenia_odontolytica_A,Prevotella_sp900548585,g_Pseudoglutamicibacter,Oligella_urethralis,Eisenbergiella_sp900550285,f_Ruminococcaceae,Corynebacterium_pyruviciproducens,Corynebacterium_sp001807485,Corynebacterium_imitans,Winkia_sp002849225,Varibaculum_cambriense_B,Anaerostipes_hadrus,Staphylococcus_simulans,Mediannikoviicoccus_vaginalis,f_Oscillospiraceae,g_Bulleidia,Prevotella_copri,Streptococcus_sp001556435,Blautia_A_sp900066335,Prevotella_ihumii,Peptoniphilus_sp000478985,Pauljensenia_turicensis,Anaeroglobus_micronuciformis,Peptoniphilus_pacaensis,Stomatobaculum_naviforme,Megasphaera_elsdenii,f_Peptoniphilaceae,Roseburia_sp001940165,Oribacterium_sinus,c_Negativicutes,Arcanobacterium_A_sp000758825,Peptoniphilus_sp902363535,Anaerococcus_octavius,Prevotella_denticola,Falseniella_ignava,Anaerococcus_ihuae,Staphylococcus_warneri,Globicatella_sanguinis,Corynebacterium_jeikeium,Dorea_A_longicatena,Peptoniphilus_sp900343085,Lachnoanaerobaculum_orale,Urinicoccus_massiliensis,Anaerococcus_jeddahensis,f_Actinomycetaceae,Parvimonas_sp000214475,Streptococcus_constellatus,Streptococcus_macedonicus,Anaerococcus_provencensis,Blautia_A_faecis,Fusobacterium_nucleatum,F0428_sp003043955,Bifidobacterium_dentium,Bifidobacterium_scardovii,Mogibacterium_diversum,Anaerococcus_sp900232825,Blautia_A_obeum,Ureaplasma_urealyticum,Corynebacterium_mucifaciens,g_Veillonella,Pauljensenia_sp000308055,Anaerobutyricum_soehngenii,Bacteroides_fragilis,g_Mediterraneibacter,Acetatifactor_intestinalis,Pauljensenia_sp000185285,Sutterella_sp900762445,Centipeda_felix,Atopobium_deltae,Mediterraneibacter_faecis,g_Treponema,Collinsella_aerofaciens_H,Prevotella_intermedia,g_Pandoraea,Ezakiella_peruensis,Abiotrophia_sp001815865,Gleimia_europaea_A,Streptococcus_dysgalactiae,Negativicoccus_massiliensis,Gemella_morbillorum,Leptotrichia_hongkongensis,Fusobacterium_pseudoperiodonticum,Brevibacterium_mcbrellneri,Prevotella_bergensis,Lactococcus_lactis,Parvimonas_sp015257355,Pauljensenia_sp000411415,Corynebacterium_sanguinis,Atopobium_minutum,Fastidiosipila_sanguinis,Actinomyces_oris,Actinotignum_sanguinis,Bariatricus_comes,Bifidobacterium_angulatum,Varibaculum_vaginae,Lachnoanaerobaculum_sp000296385,Streptococcus_mutans,Cutibacterium_avidum,f_CAG.74,Helcococcus_massiliensis,Bulleidia_sp015256775,g_Klebsiella,f_Fastidiosipilaceae,Pauljensenia_odontolytica,Actinomyces_sp915069725,Anaeroglobus_geminatus,Granulicatella_elegans,g_Helcococcus,Peptoniphilus_obesi,Mediannikoviicoccus_massiliensis,g_Oribacterium,Propionimicrobium_lymphophilum,g_Barnesiella,Roseburia_intestinalis,g_Rothia,KA00134_sp001574395,Urinicoccus_timonensis,Parvimonas_parva,Oliverpabstia_faecicola,Barnesiella_intestinihominis,Corynebacterium_sp001831515,Corynebacterium_urealyticum,o_Saccharofermentanales,Dermabacter_hominis,Pseudoglutamicibacter_cumminsii,Leptotrichia_buccalis,Acidaminococcus_intestini,Arcanobacterium_A_urinimassiliense,Atopobacter_sp003664595,Catonella_massiliensis,Holdemanella_sp003458715,Ruminococcus_gnavus,Stomatobaculum_longum_A,Corynebacterium_vitaeruminis,f_Anaerovoracaceae,Corynebacterium_phoceense,Stomatobaculum_longum,Pauljensenia_odontolytica_B,Lactobacillus_delbrueckii,Centipeda_sp001717585,Scardovia_wiggsiae,Streptococcus_intermedius,Oribacterium_parvum,Pauljensenia_sp001072465,Streptococcus_equinus,Criibacterium_bergeronii,Butyrivibrio_sp015258065,Actinobaculum_massiliense,g_Mesosutterella,Staphylococcus_lugdunensis,Corynebacterium_minutissimum,Anaerococcus_sp900541365,Dorea_formicigenerans,Porphyromonas_gingivalis,Anaerococcus_nagyae,Prevotella_brunnea,Slackia_exigua,Streptococcus_thermophilus,Helcococcus_sueciensis,Nosocomiicoccus_ampullae_A,Peptoniphilus_phoceensis,Prevotella_sp000467895,Staphylococcus_xylosus,g_Georgenia,Eisenbergiella_sp900066775,Clostridium_Q_sp000435655,Peptoniphilus_nemausensis,Corynebacterium_xerosis,Bulleidia_moorei,Mesosutterella_massiliensis,Corynebacterium_sp001875725,Collinsella_sp900549355,Ligilactobacillus_salivarius,Coprococcus_eutactus_A,Helcobacillus_massiliensis,g_Peptostreptococcus,g_CAG.95,c_Bacilli,Aerococcus_viridans,Trueperella_bernardiae,Olsenella_uli,Pauljensenia_radingae_A,Anaeroglobus_vaginalis,Gleimia_europaea_B,Arachnia_timonensis,Klebsiella_michiganensis,Shuttleworthia_satelles,Aerococcus_urinae,g_Sutterella,Berryella_sp900604965,Limosilactobacillus_oris,Chlamydia_trachomatis,Prevotella_sp001552765,f_Lachnospiraceae,g_Ligilactobacillus,Khoudiadiopia_massiliensis,Pandoraea_sputorum,g_Anaeroglobus,g_Catonella,Arcanobacterium_A_ihumii,Streptococcus_pyogenes
I-A,0.961967044,0.003297093,0.00135786,0.004839974,0.00715357,0.001904744,0.000132181,2.6305e-05,3.0596e-05,0.000203745,0.001999244,0.000421522,7.4783e-05,1.624e-05,0.000570579,0.000193551,0.000272035,8.4408e-05,2.3577e-05,0.000527826,8.678e-06,6.1406e-05,1.4313e-05,2.9495e-05,0.002564403,0.000149269,1.1776e-05,1.1423e-05,0.000379758,6.602e-06,5.863e-06,0.000125816,1.862e-05,3.8419e-05,0.000189273,6.8167e-05,0.000634224,8.762e-06,4.681e-06,1.0651e-05,1.1643e-05,0.000156338,1.6135e-05,7.5683e-05,0.000154827,0.000754148,0.000500677,8.5233e-05,0.000169805,0.000220101,5.5069e-05,0.000261501,7.7808e-05,1.1125e-05,1.7761e-05,0.000190126,3.8992e-05,7.5791e-05,2.827e-06,0.000210112,2.557e-06,0.000138107,7.1708e-05,3.3467e-05,0.001670894,2.312e-06,0.000356455,8.9727e-05,2.422e-06,5.473e-06,7.533e-06,5.443e-06,9.599e-06,5.85e-06,0.000191468,4.6354e-05,3.5865e-05,2.9395e-05,3.5296e-05,0.000133204,0.000145209,1.8149e-05,5.9398e-05,2.859e-06,3.7079e-05,6.654e-06,0.000217102,4.5671e-05,0.000202054,2.3392e-05,7.721e-06,3.2309e-05,0.00018743,1.3243e-05,7.93e-07,9.404e-06,2.5765e-05,2.974e-06,7.4952e-05,3.1122e-05,4.087e-06,3.0309e-05,1.577e-06,9.642e-06,2.9e-08,0.000341318,2.4336e-05,3.1745e-05,5.179e-06,1.573e-06,5.264e-06,8.3e-08,0.000178984,1.8409e-05,2.8085e-05,2.7433e-05,4.464e-06,7.4186e-05,7.33e-07,3.9965e-05,3.867e-06,1.6223e-05,6.77e-06,0.000116696,1.3339e-05,0.000109945,2.0373e-05,1e-06,2.4819e-05,3.6507e-05,6.18e-07,1.9437e-05,2.7325e-05,4.685e-06,2.428e-06,2.0163e-05,3.2709e-05,1.967e-06,0.000121574,0.000130857,9.442e-06,6.745e-06,6.78e-07,1.97e-07,2.2149e-05,4.4699e-05,1.9663e-05,6.8776e-05,5.3091e-05,9.546e-06,7.3701e-05,1.204e-06,2.261e-06,5.039e-06,1.987e-06,4.02e-07,6.46e-06,2.4103e-05,4.47e-05,1.109e-05,1.7628e-05,2.6904e-05,4.853e-05,5.4768e-05,6.7871e-05,1.2529e-05,1.1004e-05,3.515e-06,2.2487e-05,1.286e-05,7.7e-08,7.4959e-05,3.77e-07,1.5523e-05,2.04e-07,2.805e-06,2.924e-06,5.412e-06,1.1814e-05,2.449e-06,4.164e-06,3.584e-06,1.0387e-05,4.26e-07,5.214e-06,2.62e-07,1.3406e-05,5.5957e-05,1.179e-06,1.9439e-05,1.0684e-05,1.577e-06,2.928e-06,1.3861e-05,1.0222e-05,1.1645e-05,3.1e-08,1.0096e-05,6.322e-06,2.5622e-05,9.46e-07,2.23e-07,3.2e-08,2.2068e-05,4.745e-06,9.78e-07,8.8e-08,4.836e-06,3.91e-06,3.2e-08,1.0209e-05,6.099e-06,6.002e-06,2.779e-05,1.4613e-05,1.34e-07,8.783e-06,2.3084e-05,2.145e-06,4.599e-06,1.46e-07,1.3864e-05,0,6.467e-06,8.786e-06,8.53e-07,3.3814e-05,1.28e-07,3.6921e-05,1.2086e-05,0,3.2742e-05,4.04e-07,8.29e-06,1.0554e-05,7.22e-07,2.86e-07,2.7138e-05,7.499e-06,1.929e-06,2.43e-07,6.46e-07,1.0035e-05,9.841e-06,1.9301e-05,3.55e-07,3.565e-06,3.742e-06,1.8763e-05,6.09e-07,3.15e-07,5.2e-08,7.806e-06,1.463e-06,1.8783e-05,1.25e-07,3.444e-06,1.019e-06,5.8e-08,5.26e-07,3.259e-06,4.77e-07,1.4764e-05,5.486e-06,1.716e-06,5e-08,1.3398e-05,3.003e-06,4.753e-06,1.628e-06,9.65e-07,4.512e-06,1.262e-06,1.642e-06,1.434e-06,2.1462e-05,2.462e-06,1.379e-06,1.0994e-05,2.0834e-05,1.2e-06,4.853e-06,1.207e-06,0,0,4.193e-06,1.405e-06,1.16e-07,1.973e-06,1.124e-06,1.349e-06,1.82e-07,0,0,1.31e-07,1.5e-08,2.24e-07,9.3e-08,5.75e-07,1.16e-07,7.42e-07,0,1.1659e-05,0.000113288,2.902e-06,1.8419e-05,7.624e-06,3.609e-06,3.1e-08,8.244e-06,4.045e-06,1.796e-06,2.606e-06,1.0028e-05,5.008e-06,1.292e-06,5.9e-08,8.702e-06,1.7368e-05,1.658e-06,3.421e-06,2.583e-06,7.67e-07,6.23e-07,4.83e-06,7.5e-07,9.62e-07,6.03e-07,3.512e-06,7.739e-06,5.86e-07,3.4e-08,2.4235e-05,3.727e-06,4.431e-06,3.6e-07,1.606e-06,1.006e-06,7.6e-06,4.465e-06,1.716e-06,9.4e-08,8.58e-07,4.652e-06,7.4e-07,2.5305e-05,5.9e-08,0,6.3e-08,7.53e-07,1.59e-07,5.202e-06,6.35e-07,0,4.36e-07,6.58e-07
I-B,0.734018041,0.059792647,0.013279285,0.015851042,0.019571353,0.021177585,0.002824693,0.000838472,0.000402993,0.003868258,0.013117904,0.004562718,0.000332056,0.000677573,0.005483186,0.003596995,0.003514973,0.001357219,0.000113581,0.00443701,0.000287832,0.001119038,0.000106761,0.001848244,0.005834129,0.002038539,0.000163558,0.000479197,0.002869056,5.0509e-05,9.8859e-05,0.002092722,0.000212492,0.000404909,0.001806125,0.000914218,0.002581717,9.4106e-05,0.000243335,0.000611564,0.00027823,0.001626219,0.000152784,0.000785953,0.001420736,0.001695069,0.00162364,0.000669059,0.001879027,0.00123858,0.001552098,0.001531824,0.000711505,8.9032e-05,0.000357137,0.000803653,0.000691325,0.001001579,2.8158e-05,0.002399725,3.1093e-05,0.001574798,0.00024898,0.000318002,0.002505692,0.000109706,0.001275899,0.000790516,7.0888e-05,3.6098e-05,0.000109196,0.000136514,0.006655847,1.4586e-05,0.001598586,0.000142185,0.000365148,6.3056e-05,0.000284483,0.000439385,0.000911582,9.3891e-05,0.000697136,1.7618e-05,0.000398418,6.4152e-05,0.001079455,0.000458105,0.001435776,7.4544e-05,4.6496e-05,0.000143647,0.001204619,0.00012396,1.9352e-05,0.000143851,0.000395401,1.9733e-05,0.000468412,0.000429048,1.494e-05,7.3124e-05,7.097e-06,0.000622979,1.572e-06,0.001013598,0.00056555,0.000361537,2.5901e-05,2.0835e-05,2.9483e-05,2.869e-06,0.000801443,0.000141942,0.000179816,6.9433e-05,1.3446e-05,0.000302562,2.1471e-05,0.000377248,1.7702e-05,7.4617e-05,7.2433e-05,0.000412061,0.00014287,0.000711183,0.000145985,1.0803e-05,9.4287e-05,0.000246886,2.2615e-05,0.000241322,0.000159988,8.117e-06,1.8817e-05,0.000147491,0.000398311,1.6395e-05,0.000297154,0.000303598,9.3132e-05,0.000187156,5.386e-06,4.196e-06,8.4076e-05,0.000495362,4.5846e-05,0.000380421,0.0006587,0.000488864,0.000435055,1.831e-05,1.9115e-05,4.2046e-05,4.967e-06,3.38e-06,4.7687e-05,0.000146588,0.000455989,4.1261e-05,6.3858e-05,0.000214371,0.000199251,0.000280329,0.000252606,9.3226e-05,3.2085e-05,2.2458e-05,0.000270146,2.7831e-05,9.09e-07,0.000105779,4.0428e-05,6.5078e-05,1.5427e-05,3.8982e-05,3.5311e-05,2.2202e-05,0.000107195,3.2457e-05,4.8621e-05,6.8788e-05,2.6669e-05,1.1806e-05,2.7562e-05,2.413e-06,5.3944e-05,0.000133835,0.000273076,0.000250411,7.0923e-05,4.7361e-05,2.103e-05,2.5899e-05,3.191e-05,9.2593e-05,3.973e-06,0.000127104,5.8144e-05,4.6842e-05,1.916e-06,7.5062e-05,4.437e-06,0.000164498,2.0812e-05,7.95e-07,2.831e-06,0.000308264,0.000155557,1.493e-06,7.9457e-05,1.4974e-05,3.3114e-05,0.0001052,4.2966e-05,1.091e-06,2.3001e-05,3.4241e-05,9.065e-06,7.606e-06,1.323e-06,0.000115898,5.05e-07,7.2881e-05,3.3987e-05,1.909e-06,0.000114962,6.13e-07,0.000138218,0.000168152,1.507e-06,0.000273381,1.007e-06,5.5741e-05,2.0924e-05,1.33e-06,4.168e-06,0.000133442,7.1056e-05,2.585e-06,7.63e-07,3.794e-06,0.000129006,8.7681e-05,0.000217106,4.509e-06,0.000101972,1.11e-05,6.377e-06,4.556e-06,1.588e-06,2.2963e-05,7.1603e-05,1.2284e-05,0.000182402,2.085e-06,2.7965e-05,4.166e-06,3.46e-07,1.704e-06,4.996e-05,6.275e-06,0.000126353,8.15e-05,4.259e-06,2.775e-06,0.000358479,7.347e-06,1.0345e-05,1.0261e-05,8.6e-06,5.742e-05,2.9908e-05,5.449e-06,5.555e-06,8.3773e-05,7.5067e-05,9.868e-06,5.8499e-05,0.00010504,7.02e-07,2.4096e-05,2.1331e-05,9.204e-06,8.6e-07,2.367e-06,1.2904e-05,2.12e-06,1.161e-06,2.107e-06,1.0311e-05,1.225e-06,6.55e-07,3.5376e-05,4.62e-07,3.487e-05,1.755e-06,7.23e-07,3.456e-06,0.000141832,5.774e-06,7.3e-08,2.1959e-05,0.000121668,2.4011e-05,4.5701e-05,6.1312e-05,9.798e-06,8.6e-08,3.1175e-05,8.8473e-05,6.2732e-05,5.021e-06,9.8063e-05,7.8747e-05,1.0559e-05,1.74e-07,3.85e-05,0.000118553,9.242e-06,8.554e-06,5.9623e-05,4.1841e-05,2.344e-06,3.0264e-05,0.000408205,3.276e-06,9.884e-06,1.0563e-05,7.8243e-05,3.106e-06,4.445e-06,4.7618e-05,2.79e-07,3.4848e-05,1.1175e-05,2.2624e-05,7.584e-06,0.000122827,4.4332e-05,1.1612e-05,6.884e-06,2.0535e-05,5.94e-06,4.678e-06,9.2389e-05,4.5e-08,1.146e-05,2.63e-07,4.5792e-05,1.419e-06,1.5448e-05,5.201e-06,0,1.065e-06,3.01e-07
II,0.007115338,0.038393395,0.022048893,0.002287721,0.002575202,0.713268358,0.006165174,0.001059305,0.00018612,0.006674793,0.013835269,0.016886521,0.000321882,0.000145051,0.002823651,0.000872056,0.003467118,0.000172956,3.9293e-05,0.006367718,0.000157671,0.001216488,0.000122116,0.013260412,0.000988878,0.000426075,4.8638e-05,1.3985e-05,0.001324861,6.5524e-05,0.000139402,0.008010374,1.0651e-05,0.00034515,0.002197189,0.001142886,0.00327567,0.000538058,0.000142367,5.5914e-05,6.378e-05,0.002465503,1.2141e-05,0.000656186,0.001467447,0.000464347,0.002620212,0.000675153,0.001623961,0.001391938,0.004127776,0.004266978,0.000425709,6.3664e-05,0.000180607,0.000840745,0.003058544,0.001722681,1.7938e-05,0.005166882,0.000897632,0.000985964,0.000190894,0.000280408,2.484e-06,9.218e-06,0.00033971,0.001199808,4.199e-06,1.93e-06,9.204e-06,1.9958e-05,0.018427591,5.14e-07,0.001703506,8.8083e-05,8.4782e-05,0.000159057,0.000147039,4.3316e-05,0.000354259,1.9933e-05,0.000597346,3.162e-06,3.552e-05,0.000134995,0.001677451,0.011950263,0.002463054,0.000282654,5.6348e-05,5.2692e-05,0.002169113,0.002987287,0,0.0001249,0.000367136,2.34e-07,0.00022346,0.000945598,7.31e-07,4.7045e-05,1.1366e-05,0.000297917,0.000534767,0.000876758,0.0043344,2.0259e-05,0.000133865,1.045e-06,1.433e-06,7.72e-07,0.003051139,1.9751e-05,0.000134422,4.9552e-05,3.463e-06,2.0773e-05,0,0.001383488,8.163e-06,0.000212452,5.5067e-05,0.000130477,0.000180028,0.001964295,4.153e-06,7.211e-06,8.0067e-05,9.3371e-05,0.000211055,0.000287988,0.001603179,0.000639841,1.3176e-05,0.000157034,0.001988541,1.197e-06,2.9837e-05,9.7538e-05,3.9241e-05,1.3963e-05,1.054e-06,2.0387e-05,7.6551e-05,0.000414627,1.476e-05,0.000180309,0.000461601,2.468e-06,0.001825001,0,7.21e-06,0.00014156,0,0,1.8222e-05,0.000466274,0.001171263,1.7866e-05,1.8258e-05,0.000265564,0.000626012,6.4756e-05,0.000513403,6.6252e-05,8.243e-06,8.7404e-05,0.00047029,2.2356e-05,0,2.41e-06,0,1.6315e-05,7.9e-08,3.1733e-05,2.6707e-05,8.229e-06,0.000168656,2.4738e-05,4.4748e-05,0.00011189,0,0,9.627e-06,8.2e-08,9.6958e-05,5.033e-05,1.074e-06,0.000189331,2.8968e-05,7.408e-06,3.8101e-05,8.9709e-05,2.2319e-05,3.8339e-05,0,0.000213028,0.000308577,3.9794e-05,3.22e-07,3.749e-06,5.89e-07,7.2274e-05,6.402e-06,0,0,0.000599671,0.001343339,5.01e-07,1.3898e-05,5.89e-06,7.9636e-05,0.000273766,2.5327e-05,0,9.192e-06,7.2432e-05,5.624e-06,1.015e-06,0,2.4143e-05,0,0.000220747,5.8727e-05,4.268e-06,4.2106e-05,2.49e-07,0.000367506,0.0001426,0,5.8286e-05,0,4.5672e-05,3.65e-07,6.8e-08,1.6e-07,5.9442e-05,3.6072e-05,1.12e-07,0,1.654e-06,2.41e-05,3.38e-07,0.000137255,3.75e-07,2.8725e-05,1.1719e-05,8.299e-06,0,0,0,9.3082e-05,2.0394e-05,0.000156937,1.874e-06,6.4043e-05,3.884e-06,0,2.43e-07,2.6554e-05,1.032e-06,0.000550738,5.0162e-05,1.098e-06,0,0.00200474,4.688e-06,2.5e-06,6.59e-07,3.9793e-05,1.1456e-05,2.999e-06,4.805e-06,9.49e-07,3.521e-06,7.503e-06,2.147e-06,0.000158476,4.2915e-05,2.12e-07,1.2586e-05,8.6553e-05,0,0,2.11e-07,4.658e-06,0,1.37e-07,7.69e-07,1.418e-06,2.133e-06,0,0.001019064,6.57e-07,0,0,0,7.1e-08,0,4.969e-06,0,6.479e-05,0.000475547,1.049e-06,1.5097e-05,1.5816e-05,4.497e-06,0,1.1366e-05,3.0656e-05,0.000165218,7.1e-07,4.3167e-05,1.6694e-05,1.7758e-05,0,2.091e-06,3.8625e-05,3.546e-06,6.686e-06,5.384e-06,7.188e-06,2.84e-07,2.6587e-05,0,1.346e-06,8.7515e-05,9.85e-07,2.3476e-05,3.207e-06,5.83e-07,6.285e-05,0,9.9719e-05,9.9e-08,5.4358e-05,2.319e-06,7.537e-06,3.8368e-05,1.8479e-05,0,2.2775e-05,5.754e-06,7.09e-06,2.107e-06,3.84e-07,0,1.405e-06,9.4e-08,4.0114e-05,6.68e-07,2.38e-07,0,1.172e-06,0.004574678
