sub_CST,Lactobacillus_crispatus,Lactobacillus_iners,Gardnerella_vaginalis,Lactobacillus_mulieris,Lactobacillus_jensenii,Lactobacillus_gasseri,Fannyhessea_vaginae,Sneathia_vaginalis,Megasphaera_lornae,Streptococcus_agalactiae,Finegoldia_magna_H,Prevotella_timonensis,Ca_Lachnocurva_vaginae,Aerococcus_christensenii,Prevotella_bivia,Streptococcus_mitis,g_Prevotella,Escherichia_coli,Streptococcus_salivarius,Peptoniphilus_harei,Sneathia_sanguinegens,Enterococcus_faecalis,f_Atopobiaceae,Bifidobacterium_breve,Amygdalobacter_nucleatus,Limosilactobacillus_reuteri,f_Pasteurellaceae,Anaerococcus_prevotii,Parvimonas_sp001552895,Megasphaera_hutchinsoni,Staphylococcus_epidermidis,Berryella_sp001552935,Nanoperiomorbus_sp004136275,Streptococcus_anginosus,Rothia_mucilaginosa,Peptostreptococcus_anaerobius,Ureaplasma_parvum,Prevotella_amnii,Veillonella_montpellierensis,Gemella_asaccharolytica,Streptococcus_xiaochunlingii,Prevotella_corporis,Peptoniphilus_lacrimalis,Fenollaria_massiliensis,Corynebacterium_kefirresidentii,Prevotella_disiens,g_Dialister,Anaerococcus_murdochii,Corynebacterium_aurimucosum,Alloscardovia_omnicolens,Staphylococcus_haemolyticus,Corynebacterium_amycolatum,Limosilactobacillus_coleohominis,g_Nanoperiomorbus,Prevotella_melaninogenica,Gemella_sanguinis,Dialister_sp001553355,g_Bacteroides,Mageeibacillus_indolicus,Neisseria_polysaccharea,Dialister_micraerophilus,Anaerococcus_sp900258475,Anaerococcus_vaginalis_B,Veillonella_atypica,g_Neisseria,c_Clostridia,Staphylococcus_hominis,Prevotella_sp000758925,Ezakiella_sp900540185,Granulicatella_adiacens,Mobiluncus_mulieris,g_Corynebacterium,g_Leptotrichia,Veillonella_dispar,Prevotella_jejuni,Bifidobacterium_infantis,Corynebacterium_sp001767255,g_Veillonella,f_Enterobacteriaceae,Levyella_massiliensis,Porphyromonas_pasteri,Anaerococcus_vaginalis,Mobiluncus_curtisii,Anaerococcus_hydrogenalis,g_Klebsiella,o_Bacteroidales,Peptoniphilus_coxii,Staphylococcus_aureus,g_Alloprevotella,Corynebacterium_coyleae,Anaerococcus_lactolyticus,Limosilactobacillus_fermentum,Metamycoplasma_hominis,f_Dethiosulfovibrionaceae,Prevotella_sp000479005,f_Ruminococcaceae,Corynebacterium_riegelii,Actinomyces_graevenitzii,Porphyromonas_uenonis,Prevotella_colorans,g_Bifidobacterium,Porphyromonas_asaccharolytica,Corynebacterium_tuscaniense,Fusobacterium_periodonticum,Lawsonella_clevelandensis,g_S5.A14a,Peptoniphilus_duerdenii,Rothia_aeria,Faecalibacterium_prausnitzii,f_Acutalibacteraceae,Peptostreptococcus_sp000758885,Winkia_neuii,Lacticaseibacillus_rhamnosus,Finegoldia_magna,Fusobacterium_animalis,Jonquetella_anthropi,Limosilactobacillus_vaginalis,Blautia_A_luti,Prevotella_oris,f_RUG11792,Pauljensenia_sp902373545,g_UBA4285,Corynebacterium_minutissimum,g_Streptococcus,Anaerococcus_vaginimassiliensis,Peptoniphilus_rachelemmaiella,g_Limosilactobacillus,Pseudoglutamicibacter_albus,g_Agathobacter,Porphyromonas_sp001552775,Peptoniphilus_gorbachii,Lancefieldella_parvula,Bifidobacterium_longum,Anaerococcus_rubeinfantis,Olegusella_massiliensis,Varibaculum_cambriense_A,Streptococcus_cristatus,g_Fusobacterium,Klebsiella_pneumoniae,Cutibacterium_acnes,Anaerococcus_senegalensis,Veillonella_parvula_A,Facklamia_hominis,Bifidobacterium_adolescentis,Anaerococcus_marasmi,g_Anaerococcus,Veillonella_parvula,Varibaculum_massiliense,Lancefieldella_rimae,Brevibacterium_ravenspurgense,Fusobacterium_vincentii,Stomatobaculum_sp002892395,Prevotella_sp000163055,Pauljensenia_odontolytica_A,Prevotella_sp900548585,g_Pseudoglutamicibacter,g_Porphyromonas,Bacteroides_uniformis,g_Eisenbergiella,Oligella_urethralis,Corynebacterium_pyruviciproducens,Corynebacterium_sp001807485,Corynebacterium_imitans,Mediterraneibacter_faecis,Alloprevotella_sp905369775,Winkia_sp002849225,f_Anaerovoracaceae,g_Lactobacillus,Prevotella_veroralis,f_Oscillospiraceae,Varibaculum_cambriense_B,Anaerostipes_hadrus,g_Bulleidia,Streptococcus_sp001556435,Blautia_A_sp900066335,Alterileibacterium_massiliense,Prevotella_ihumii,f_Peptoniphilaceae,Peptoniphilus_sp000478985,Pauljensenia_turicensis,Anaeroglobus_micronuciformis,Peptoniphilus_pacaensis,Stomatobaculum_naviforme,g_Megasphaera,Prevotella_copri,Roseburia_sp001940165,Oribacterium_sinus,c_Negativicutes,Arcanobacterium_A_sp000758825,Peptoniphilus_sp902363535,f_Actinomycetaceae,Prevotella_denticola,Anaerococcus_octavius,Falseniella_ignava,g_Staphylococcus,Staphylococcus_warneri,Globicatella_sanguinis,f_Fastidiosipilaceae,Dorea_A_longicatena,Peptoniphilus_sp900343085,Lachnoanaerobaculum_orale,Urinicoccus_massiliensis,g_Finegoldia,Anaerococcus_jeddahensis,Corynebacterium_jeikeium,Parvimonas_sp000214475,g_Treponema,Streptococcus_macedonicus,Streptococcus_constellatus,Anaerococcus_provencensis,Blautia_A_faecis,Fusobacterium_nucleatum,F0428_sp003043955,Bifidobacterium_dentium,Bifidobacterium_scardovii,S5.A14a_sp000758905,Ureaplasma_urealyticum,Anaerococcus_sp900232825,Blautia_A_obeum,Corynebacterium_mucifaciens,Pauljensenia_sp000308055,Mogibacterium_diversum,Anaerobutyricum_soehngenii,Bacteroides_fragilis,Pauljensenia_sp000185285,Centipeda_felix,Mediannikoviicoccus_vaginalis,Atopobium_deltae,g_Pandoraea,Collinsella_aerofaciens_H,Prevotella_intermedia,Actinomyces_oris,Ezakiella_peruensis,Acetatifactor_intestinalis,Abiotrophia_sp001815865,g_Barnesiella,Gleimia_europaea_A,Streptococcus_dysgalactiae,Gemella_morbillorum,Sutterella_sp900762445,Brevibacterium_mcbrellneri,Lactococcus_lactis,o_Lactobacillales,Parvimonas_sp015257355,Pauljensenia_sp000411415,Fusobacterium_pseudoperiodonticum,Atopobium_minutum,Prevotella_bergensis,Streptococcus_gordonii,g_Mediannikoviicoccus,Lachnoanaerobaculum_sp000296385,Actinotignum_sanguinis,Fastidiosipila_sanguinis,Bariatricus_comes,g_Varibaculum,Streptococcus_mutans,f_CAG.74,Helcococcus_massiliensis,Bulleidia_sp015256775,Pauljensenia_odontolytica,Actinomyces_sp915069725,Granulicatella_elegans,g_Helcococcus,Cutibacterium_avidum,Peptoniphilus_obesi,Staphylococcus_simulans,Mediannikoviicoccus_massiliensis,Oribacterium_asaccharolyticum,Propionimicrobium_lymphophilum,Roseburia_intestinalis,c_Bacilli,o_Veillonellales,KA00134_sp001574395,Urinicoccus_timonensis,Parvimonas_parva,Oliverpabstia_faecicola,o_Saccharofermentanales,Dermabacter_hominis,Pseudoglutamicibacter_cumminsii,Arcanobacterium_A_urinimassiliense,Atopobacter_sp003664595,Stomatobaculum_longum_A,g_Anaeroglobus,Catonella_massiliensis,Corynebacterium_urealyticum,Negativicoccus_massiliensis,Acidaminococcus_intestini,Holdemanella_sp003458715,Ruminococcus_gnavus,Leptotrichia_buccalis,Stomatobaculum_longum,Corynebacterium_sp001831515,Pauljensenia_odontolytica_B,Anaerococcus_ihuae,Leptotrichia_hongkongensis,Scardovia_wiggsiae,Streptococcus_intermedius,Oribacterium_parvum,Pauljensenia_sp001072465,Streptococcus_equinus,Criibacterium_bergeronii,Butyrivibrio_sp015258065,Actinobaculum_massiliense,f_Burkholderiaceae_A,Staphylococcus_lugdunensis,Dorea_formicigenerans,Porphyromonas_gingivalis,Anaerococcus_sp900541365,Anaerococcus_nagyae,Prevotella_brunnea,Slackia_exigua,Streptococcus_thermophilus,Helcococcus_sueciensis,Peptoniphilus_phoceensis,g_Georgenia,Eisenbergiella_sp900066775,Peptoniphilus_nemausensis,Corynebacterium_xerosis,Bulleidia_moorei,Mesosutterella_multiformis,Corynebacterium_sp001875725,Ligilactobacillus_salivarius,g_Gemella,Coprococcus_eutactus_A,f_Bifidobacteriaceae,Collinsella_sp900549355,g_Peptostreptococcus,g_CAG.95,g_Sutterella,Aerococcus_viridans,Trueperella_bernardiae,Nosocomiicoccus_ampullae_A,f_Dermabacteraceae,o_Staphylococcales,f_Lachnospiraceae,Pauljensenia_radingae_A,Anaeroglobus_vaginalis,Gleimia_europaea_B,Arachnia_timonensis,Shuttleworthia_satelles,Aerococcus_urinae_D,Berryella_sp900604965,g_Sneathia,Limosilactobacillus_oris,Megasphaera_elsdenii,Chlamydia_trachomatis,Olsenella_uli,g_Ligilactobacillus,Prevotella_sp001552765,Khoudiadiopia_massiliensis,g_Catonella,g_Ezakiella,g_Mobiluncus,Lactobacillus_delbrueckii,Arcanobacterium_A_ihumii,Streptococcus_pyogenes
I-A,0.944933504,0.00927745,0.001598584,0.00663465,0.008737665,0.001982634,0.000197042,4.2115e-05,3.9278e-05,0.000416829,0.00271024,0.0006502,7.4697e-05,1.9576e-05,0.000763402,0.000439826,0.000158272,0.000406998,0.000172163,0.000839619,2.4504e-05,7.6853e-05,2.9803e-05,3.0094e-05,2.0063e-05,0.002764592,8.6451e-05,0.000162554,1.496e-05,8.914e-06,0.000483292,8.026e-06,8.849e-06,0.000185478,4.6822e-05,0.000105991,0.000970383,9.089e-06,1.9482e-05,1.3257e-05,3.5295e-05,0.00030508,0.000128898,0.000264427,0.000522573,0.000117948,0.000198694,0.000276377,0.000320918,4.2749e-05,0.00014168,0.000364344,0.000831707,0.000257909,1.6423e-05,4.9926e-05,5.8641e-05,8.5112e-05,8.293e-06,2.5331e-05,9.7256e-05,0.00046869,0.000227911,4.2312e-05,4.2861e-05,0.001523646,0.000384719,1.359e-06,0.000138012,1.0506e-05,7.871e-06,0.000304748,7.764e-06,1.3039e-05,4.322e-06,1.0834e-05,0.000315807,2.0759e-05,0.000211705,5.5328e-05,6.41e-06,2.5598e-05,5.3038e-05,0.000188914,0.000285135,1.7257e-05,0.000108968,8.7127e-05,4.553e-06,0.000361734,5.0003e-05,2.0538e-05,7.231e-06,4.4988e-05,9.806e-06,3.1682e-05,0.000371414,1.446e-06,1.5039e-05,5.4616e-05,1.8832e-05,8.354e-06,0.000389999,6.112e-06,0.000106347,7.848e-06,6.0406e-05,6.695e-06,3.1244e-05,2.9503e-05,1.72e-06,1.3064e-05,6.52e-07,6.525e-05,7.6053e-05,4.7619e-05,0.000369351,2.7008e-05,1.49e-07,9.6518e-05,2.249e-06,6.0887e-05,4.5353e-05,7.526e-06,0.00013456,1.9955e-05,0.000124809,0.000207123,2.7363e-05,1.208e-06,3.8641e-05,2.71e-06,6.184e-06,2.5299e-05,3.356e-05,7.6249e-05,5.656e-06,8.076e-06,1.5725e-05,0.000134777,0.000138601,2.1335e-05,0.000105051,1.7354e-05,7.618e-05,4.6829e-05,5.413e-06,7.4396e-05,6.946e-06,0.000116043,1.782e-06,6.867e-06,2.043e-06,1.21e-06,1.1023e-05,2.774e-05,2.603e-06,1.4191e-05,1.2483e-05,0.000147288,3.2634e-05,5.6805e-05,7.6187e-05,1.1158e-05,9.43e-07,7.1675e-05,3.838e-06,4.1988e-05,1.01e-07,1.1275e-05,1.7043e-05,1.0284e-05,5.6e-08,2.36e-07,1.5699e-05,1.164e-06,1.9e-07,9.116e-06,5.128e-06,4.575e-06,5.682e-06,2.2187e-05,6.737e-06,8.475e-06,6.3693e-05,8.656e-06,3.341e-06,5.398e-06,5.41e-07,1.2993e-05,2.7701e-05,8.86e-07,5.3741e-05,4.9551e-05,8.772e-06,3.87e-06,5.993e-06,3.021e-06,9.945e-06,1.4105e-05,2.03e-07,1.8096e-05,7.53e-07,9.273e-06,1.5027e-05,9.33e-07,8.12e-07,8.9e-08,1.33e-07,3.0054e-05,4.558e-06,7.89e-07,4.02e-07,3.362e-06,6.022e-06,7.595e-06,6.527e-06,1.6935e-05,6.293e-06,2.9663e-05,1.21e-07,1.51e-07,8.171e-06,2.4507e-05,4.57e-07,2.5e-08,3.9121e-05,8.385e-06,3.7055e-05,3.2551e-05,9.3e-08,7.212e-06,3.3899e-05,2.022e-06,1.71e-07,3.961e-06,7.5375e-05,6.61e-07,1.5632e-05,2.0718e-05,3.9178e-05,1.721e-06,5.36e-06,3.31e-07,6.4e-07,2.06e-07,1.6814e-05,8.966e-06,9.95e-07,8.901e-06,2.74e-07,5.551e-06,4.3164e-05,3.897e-06,8.64e-07,9.507e-06,2.315e-06,3.0779e-05,3.9e-07,1.27e-07,9.36e-07,1.09e-06,3.0487e-05,1.2124e-05,9.229e-06,3.423e-06,1.543e-06,7.76e-07,2.5825e-05,4.034e-06,3.6083e-05,1.053e-05,1.863e-06,7.836e-06,1.469e-06,1.544e-06,2.03e-06,1.5486e-05,3.4362e-05,2.242e-06,0,5.84e-07,2.965e-06,2.32e-07,6.693e-06,2.56e-07,4.557e-06,3.181e-06,2.958e-06,9.02e-07,2.18e-07,2.0519e-05,5.4e-08,1.1493e-05,1.08e-07,1.4051e-05,4.53e-07,1.03e-07,5.12e-07,2.18e-07,9.32e-07,1.4e-08,1.2439e-05,9.5363e-05,9.752e-06,3.209e-06,2.2e-08,9.927e-06,7.821e-06,4.964e-06,5.413e-06,3.116e-06,3.4639e-05,1.947e-06,3.41e-05,1.399e-06,5.792e-06,1.741e-06,5.92e-07,5.274e-06,3.742e-06,6.39e-07,5.61e-07,3.454e-06,3.16e-07,7.98e-07,8.28e-07,6.5e-08,6.369e-06,4.691e-06,1.2677e-05,5.935e-06,1.0629e-05,1.555e-06,8.52e-07,2.753e-06,1.063e-06,1.5296e-05,8.311e-06,7.2e-08,1.178e-06,9.94e-07,9.5e-07,3.7642e-05,3.86e-07,4.8e-08,1.46e-07,4.024e-06,0,2.09e-07,0,2.73e-07,4.56e-07,0,4.07e-07,5.99e-07
I-B,0.634757735,0.101239785,0.026815744,0.020580607,0.035344928,0.023829983,0.003757596,0.001330139,0.000570438,0.005068211,0.014030878,0.005024372,0.000530656,0.001141677,0.005956717,0.004178319,0.001231336,0.004189654,0.001185012,0.005180232,0.000500831,0.002830145,0.000233914,0.002244676,0.000325407,0.006124096,0.000699966,0.003144413,0.00051122,0.000608598,0.002953657,0.000154195,0.000115461,0.002549098,0.000173045,0.001075321,0.002078617,0.000147229,0.000891897,0.000300873,0.000260976,0.001615952,0.000928686,0.001563336,0.001653509,0.000851934,0.001235423,0.002149953,0.00113335,0.00209067,0.000797413,0.001551667,0.002057328,0.000775381,0.000192051,0.000355254,0.000858965,0.000378703,8.5559e-05,7.6821e-05,0.000841885,0.002842071,0.001827401,0.00033465,0.000243443,0.002404094,0.001223353,5.7852e-05,0.000809693,7.2435e-05,5.3502e-05,0.00124353,2.8441e-05,0.000116483,2.3647e-05,0.008126722,0.001877277,7.7827e-05,0.000463512,0.000381885,1.2173e-05,0.000167503,0.000301338,0.000949773,0.000576321,0.000116935,0.000763265,0.000810722,3.9447e-05,0.001085977,0.000526569,8.0418e-05,6.4895e-05,0.000200993,0.000222798,0.000145467,0.000992622,2.2891e-05,0.000193372,0.000375679,4.6354e-05,0.000149944,0.001165519,1.5408e-05,0.000456638,5.2194e-05,0.00046951,8.531e-06,0.000157858,0.000110461,3.03e-05,0.000751779,1.23e-07,0.000628885,0.000320004,0.00023842,0.000969374,7.9665e-05,9.854e-06,0.000199909,2.2888e-05,0.000430711,0.000169444,2.3073e-05,0.000389778,0.000159584,0.000298014,0.000609588,0.000124888,1.4187e-05,0.000307015,2.4052e-05,2.6687e-05,0.0002498,0.000207582,0.000338924,1.5156e-05,0.000227323,4.1533e-05,0.0002082,0.000222633,8.1462e-05,0.000626271,5.3995e-05,0.000409648,0.000248639,0.000124795,0.00073165,0.000604456,0.000362563,2.249e-05,4.6539e-05,4.47e-06,3.422e-06,5.3441e-05,0.000147764,2.7371e-05,4.9305e-05,4.9497e-05,0.000279348,0.000227812,0.000188131,0.000253463,6.5875e-05,4.808e-06,0.000271505,2.2398e-05,6.8314e-05,1.603e-06,4.2333e-05,9.847e-05,4.095e-05,1.0981e-05,4.8995e-05,8.6722e-05,7.416e-06,1.897e-05,0.000111452,6.8356e-05,3.9319e-05,2.5532e-05,0.000107093,0.000117373,4.6585e-05,0.000113198,3.2005e-05,6.902e-06,3.5619e-05,4.701e-06,5.9144e-05,5.0042e-05,0.000336292,0.000134564,0.000269013,6.5379e-05,5.5176e-05,1.8425e-05,1.5545e-05,4.0785e-05,0.000142416,5.719e-06,0.000139125,5.9921e-05,6.1606e-05,1.824e-05,3.394e-06,6.6842e-05,2.0003e-05,9.9358e-05,0.000178298,3.2336e-05,1.025e-06,2.998e-06,0.000375698,0.000212684,6.088e-05,5.8674e-05,0.000130251,1.9116e-05,0.000118646,1.259e-06,3.781e-06,2.8764e-05,1.6367e-05,5.63e-07,1.831e-06,0.000179976,9.0047e-05,0.000180088,0.00013668,6.425e-06,2.577e-06,0.000184807,7.049e-06,1.692e-06,1.3477e-05,0.000291202,1.3e-07,3.763e-06,8.1624e-05,0.000108717,2.219e-06,2.8159e-05,4.67e-07,4.114e-06,4.568e-06,8.6645e-05,7.9707e-05,9.607e-06,8.3265e-05,2.258e-06,0.000120793,0.000230401,1.3351e-05,8.234e-06,2.2e-07,4.1268e-05,0.000186187,1.895e-06,3.348e-06,1.364e-06,6.495e-06,0.000118205,6.6033e-05,9.5757e-05,1.2333e-05,1.642e-05,1.177e-06,0.000417048,1.0877e-05,4.7665e-05,6.4078e-05,1.3265e-05,6.2941e-05,3.7108e-05,9.085e-06,1.4279e-05,5.2677e-05,7.0097e-05,2.3074e-05,1.1263e-05,2.055e-06,5.5185e-05,1.192e-06,7.5234e-05,1.2354e-05,2.8152e-05,2.454e-06,1.044e-05,6.35e-07,1.785e-06,7.2642e-05,6.41e-07,5.7227e-05,3.81e-07,1.89e-07,2.155e-06,1.29e-06,5.278e-06,0.00017473,6.02e-06,1.003e-06,1.5501e-05,0.000111901,2.5738e-05,1.4847e-05,1.8e-08,6.9066e-05,2.6712e-05,0.000108907,7.449e-05,4.835e-06,0.000135099,9.96e-06,9.3591e-05,1.1272e-05,6.5457e-05,4.766e-05,8.4e-06,3.4116e-05,0.000558818,1.1487e-05,4.145e-06,1.2416e-05,4.351e-06,4.84e-06,5.071e-06,5.591e-06,3.9177e-05,7.27e-07,2.4537e-05,6.7701e-05,5.9046e-05,3.6798e-05,5.073e-06,2.6055e-05,9.374e-06,0.000129798,4.9559e-05,9.565e-06,3.6579e-05,5.383e-06,3.3176e-05,6.4383e-05,0,1.1709e-05,4.474e-06,0.000109034,1.2688e-05,4.852e-06,0,6.907e-06,5.014e-06,3.7408e-05,1.027e-06,0
II,0.017274747,0.064779366,0.020486089,0.002324188,0.003165374,0.678022475,0.00509903,0.00100661,0.000164986,0.005532453,0.013944758,0.014349624,0.000275775,0.000141888,0.003871049,0.001052224,0.001419726,0.002906507,0.000209221,0.006265638,0.000180348,0.000953658,9.7453e-05,0.011457944,0.000109355,0.001154739,0.000360504,0.000365742,5.0558e-05,1.1417e-05,0.001866988,0.000126695,0.000124928,0.007405923,1.0884e-05,0.003463829,0.003117084,0.000496377,5.318e-05,0.000130442,5.3811e-05,0.002021367,0.000594719,0.001405573,0.002484813,0.000629124,0.001411003,0.001442663,0.001749501,0.007263076,0.00053474,0.00433307,0.000415428,0.000709177,5.8284e-05,0.000155285,0.002550567,0.000193558,1.5559e-05,2.667e-06,0.000815357,0.006445441,0.000871612,0.000272425,2.4422e-05,0.000295154,0.000332419,2.719e-06,0.001114165,3.424e-06,1.576e-06,0.004857637,3.497e-06,8.46e-06,0.000722177,0.015193478,0.002276734,2.0669e-05,0.000189842,0.000158098,4.19e-07,0.000143222,0.000128257,0.000512651,0.001427122,1.6847e-05,0.000588667,2.92e-05,1.0456e-05,0.002940515,0.010271036,0.000241075,5.2047e-05,4.9814e-05,0.000249823,4.3004e-05,0.002955401,0,0.000111268,0.000326309,0.000145466,6.5559e-05,0.001593929,1.91e-07,0.00027434,3.1115e-05,0.00082822,5.97e-07,0.00011758,9.6096e-05,9.278e-06,0.000242734,0.000436529,0.004003134,2.5527e-05,0.000115234,0.001049792,0.000156527,6.29e-07,2.0039e-05,0,0.001186092,0.000159499,2.52e-06,0.000149803,0.000193929,2.9089e-05,0.001973226,0.000213254,5.886e-06,0.000154881,0.000174789,0.000540177,0.000277103,0.001387799,0.001606129,9.77e-07,0.002282555,0.001550863,0.00011246,4.5599e-05,3.202e-05,0.000385914,1.4453e-05,0.000167137,7.3884e-05,1.8335e-05,0.000415244,2.013e-06,0.001641697,0,0.000116096,0,0,3.4612e-05,0.000396619,4.763e-05,3.0241e-05,1.7168e-05,0.001260309,0.000386487,0.000845881,0.000195129,9.2162e-05,1.322e-06,0.000616065,1.1449e-05,0.000909717,3.591e-06,2.0927e-05,5.5103e-05,3.8784e-05,0,0,7.6194e-05,6.77e-07,6.4e-08,9.9581e-05,2.8612e-05,2.1546e-05,8.649e-06,0.00013943,2.3197e-05,9.9313e-05,1.967e-06,2.376e-06,0,1.1271e-05,1.169e-06,8.5775e-05,3.2742e-05,8.76e-07,6.0886e-05,0.00072592,7.16e-06,6.047e-06,0.000123993,2.8566e-05,3.7382e-05,3.9255e-05,0,0.000184654,5.69e-07,0.0002634,8.9171e-05,2.63e-07,3.712e-06,4.8e-07,3.057e-06,8.2678e-05,1.6964e-05,0,0,0.000496385,0.001096631,3.4468e-05,0.000404109,2.2223e-05,9.33e-06,0.000260628,0,8.22e-07,8.369e-06,5.9122e-05,0,0,0.000206029,0.000185696,0.000303371,4.1959e-05,2.03e-07,4.4e-07,0.000137845,3.658e-06,0,5.217e-06,0.000207954,0,2.98e-07,1.9612e-05,4.9964e-05,9.1e-08,5.2824e-05,0,1.349e-06,1.31e-07,7.2e-07,3.3368e-05,5.53e-07,0.000261135,0,2.5716e-05,0.000211333,3.7515e-05,3.8627e-05,0,1.6863e-05,0.000490109,1.529e-06,0,1.98e-07,9.43e-07,0.000475089,7.6023e-05,4.4344e-05,6.7296e-05,1.945e-06,0,0.001662637,2.041e-06,5.2644e-05,1.6928e-05,3.2485e-05,9.845e-06,3.492e-06,5.65e-06,3.222e-06,0.000136083,3.1154e-05,7.0656e-05,0,0,2.2675e-05,0,6.125e-06,2.5206e-05,3.5798e-05,1.72e-07,8.777e-06,1.73e-07,1.737e-06,0.000115045,0,5.4379e-05,0,0,0,0,5.8e-08,0,4.32e-06,0,9.4336e-05,0.000478887,8.56e-07,5.521e-06,0,1.6595e-05,8.491e-06,5.8339e-05,0.000134971,9.52e-07,4.3343e-05,1.4482e-05,8.2486e-05,2.477e-06,1.6409e-05,6.015e-06,2.32e-07,2.5832e-05,0,7.1462e-05,0,8.04e-07,1.8218e-05,1.509e-06,2.617e-06,6.08e-07,3.754e-05,0,9.7121e-05,7.9e-08,2.6328e-05,1.6772e-05,3.002e-06,4.4651e-05,2.222e-06,6.15e-06,3.132e-05,0,1.9002e-05,5.776e-06,1.03e-07,7.3639e-05,0,3.13e-07,0,1.329e-06,0,3.2749e-05,0,3.725e-06,2.08e-06,0.000123216,9.55e-07,0.003736219
